Accession,Gene Symbol
P55774,CCL18
P61565,ERVK-21
Q01814,ATP2B2
Q05D60,DEUP1
Q0VDD7,BRME1
Q10571,MN1
Q13438,OS9
Q13887,KLF5
Q14202,ZMYM3
Q14242,SELPLG
Q15842,KCNJ8
Q16666,IFI16
Q17RW2,COL24A1
Q3MJ13,WDR72
Q3MJ40,CCDC144BP
Q53FP2,TMEM35A
Q53TQ3,INO80D
Q5JW98,CALHM4
Q5JXC2,MIIP
Q5VT03,NUTM2D
Q5VXM1,CDCP2
Q658N2,WSCD1
Q6UXB1,IGFL3
Q6ZNK6,TIFAB
Q6ZSZ5,ARHGEF18
Q70EL4,USP43
Q71F78,LCA10
Q7L576,CYFIP1
Q7LBR1,CHMP1B
Q7Z2Q7,LRRC70
Q7Z5A8,TAFA3
Q7Z5S9,TMEM144
Q8IXF9,AQP12A
Q8IZ21,PHACTR4
Q8IZN7,DEFB107A
Q8N5Z0,AADAT
Q8NBF2,NHLRC2
Q8NG06,TRIM58
Q8NH02,OR2T29
Q8NHX9,TPCN2
Q8TDS7,MRGPRD
Q8WVE7,TMEM170A
Q92538,GBF1
Q96A33,CCDC47
Q96BM0,IFI27L1
Q96CW1,AP2M1
Q96IU2,ZBED3
Q96MB7,HARBI1
Q9BSJ5,MTNAP1
Q9BST9,RTKN
Q9BW92,TARS2
Q9GZZ8,LACRT
Q9H2H0,CXXC4
Q9H3L0,MMADHC
Q9H4D0,CLSTN2
Q9H5H4,ZNF768
Q9HCK5,AGO4
Q9NNX9,VCX3A
Q9NR00,TCIM
Q9NRW4,DUSP22
Q9NTW7,ZFP64
Q9NYF3,FAM53C
Q9P1A6,DLGAP2
Q9P298,HIGD1B
Q9UKK6,NXT1
Q9UKT8,FBXW2
Q9UKW4,VAV3
Q9UQ49,NEU3
Q9Y2E6,DTX4
Q9Y2H5,PLEKHA6
Q9Y5Q3,MAFB
A0A075B6S5,IGKV1-27
A0A0A6YYJ7,TRAV8-3
A0A3B3IRV3,MCTS2
A0PK11,CLRN2
A6NFN9,ANKUB1
A6NIX2,WTIP
B7Z8K6,TRDC
B8ZZ34,SHISA8
D6REC4,CFAP99
H3BQJ8,LY6L
O00231,PSMD11
O00311,CDC7
O14672,ADAM10
O14771,ZNF213
O43819,SCO2
O60315,ZEB2
O60493,SNX3
O75956,CDK2AP2
O95484,CLDN9
P04118,CLPS
P0CG39,POTEJ
P0DJD1,RGPD2
P17021,ZNF17
P17643,TYRP1
P22314,UBA1
P27037,ACVR2A
P29376,LTK
P30838,ALDH3A1
P30968,GNRHR
P43308,SSR2
P47898,HTR5A
P49789,FHIT
P51164,ATP4B
P60608,ERVFC1-1
P62699,YPEL5
P98172,EFNB1
Q00266,MAT1A
Q07812,BAX
Q12906,ILF3
Q13394,MAB21L1
Q15011,HERPUD1
Q15569,TESK1
Q2M2H8,MGAM2
Q3SXM5,HSDL1
Q53HC0,CCDC92
Q5MJ10,SPANXN2
Q5TA76,LCE3A
Q5VTQ0,TTC39B
Q5W0B1,OBI1
Q6PIZ9,TRAT1
Q6UWN8,SPINK6
Q6UX73,C16orf89
Q6UXP9,UNQ9370/PRO34162
Q6V1P9,DCHS2
Q6ZUM4,ARHGAP27
Q7L523,RRAGA
Q7Z2K8,GPRIN1
Q86SE9,PCGF5
Q86YS7,C2CD5
Q8IYS1,PM20D2
Q8N157,AHI1
Q8NGR5,OR1L4
Q8NGR8,OR1L8
Q8TB36,GDAP1
Q8TCJ2,STT3B
Q8WVM7,STAG1
Q96CN5,LRRC45
Q96DR8,MUCL1
Q96I23,PYURF
Q96LM5,SPMIP2
Q96LR9,APOLD1
Q96RK0,CIC
Q99584,S100A13
Q99759,MAP3K3
Q99958,FOXC2
Q9BZF1,OSBPL8
Q9BZM2,PLA2G2F
Q9H089,LSG1
Q9H221,ABCG8
Q9H379,PRO3102
Q9NQU5,PAK6
Q9NUP9,LIN7C
Q9NV66,TYW1
Q9NVV0,TMEM38B
Q9NWC5,TMEM45A
Q9NZ09,UBAP1
Q9P2H5,USP35
Q9UBF9,MYOT
Q9UDX5,MTFP1
Q9UFC0,LRWD1
Q9UGM3,DMBT1
Q9UGT4,SUSD2
Q9ULB1,NRXN1
Q9Y3E5,PTRH2
Q9Y4G8,RAPGEF2
A1XBS5,CIBAR1
A6NIJ5,FAM90A20
A6NIN4,RNF227
A6PVY3,FAM177B
C9J202,ALG1L2
O00750,PIK3C2B
O43511,SLC26A4
O75437,ZNF254
O75446,SAP30
O75592,MYCBP2
O75821,EIF3G
O94989,ARHGEF15
O95425,SVIL
P0C5Y9,H2AB1
P0C7M4,RHOXF2B
P0DMP2,SRGAP2B
P11717,IGF2R
P12544,GZMA
P18627,LAG3
P21810,BGN
P22830,FECH
P31785,IL2RG
P36383,GJC1
P36507,MAP2K2
P47900,P2RY1
P49279,SLC11A1
P52895,AKR1C2
P61457,PCBD1
P62875,POLR2L
Q03721,KCNC4
Q06187,BTK
Q06418,TYRO3
Q0VDE8,ADIG
Q12913,PTPRJ
Q13636,RAB31
Q14554,PDIA5
Q14592,ZNF460
Q14773,ICAM4
Q15040,JOSD1
Q2NKJ3,CTC1
Q2NL98,VMAC
Q2TBE0,CWF19L2
Q3LHN0,KRTAP25-1
Q5R3I4,TTC38
Q5SRR4,LY6G5C
Q5VWP3,MLIP
Q5XKP0,MICOS13
Q6B8I1,DUSP13A
Q6IMI6,SULT1C3
Q6NUQ1,RINT1
Q6P1R4,DUS1L
Q6WN34,CHRDL2
Q6ZNF0,ACP7
Q6ZUJ4,C3orf62
Q75WM6,H1-7
Q7Z591,AKNA
Q7Z5L7,PODN
Q86WT6,TRIM69
Q86YD1,PTOV1
Q8IX18,DHX40
Q8IX95,CTAGE3P
Q8N2I2,ZNF619
Q8N5N4,C3orf22
Q8N6D2,RNF182
Q8NFU0,BEST4
Q8NGP3,OR5M9
Q8NGQ2,OR6Q1
Q8NH05,OR4Q3
Q8NHE4,ATP6V0E2
Q8TBB0,THAP6
Q8TDY2,RB1CC1
Q8WWM9,CYGB
Q969J3,BORCS5
Q96BM9,ARL8A
Q96JA3,PLEKHA8
Q96MZ4,FAM218A
Q96Q77,CIB3
Q99707,MTR
Q99801,NKX3-1
Q9BPW8,NIPSNAP1
Q9BU20,CPLANE2
Q9GZQ4,NMUR2
Q9H4Y5,GSTO2
Q9HCJ5,ZSWIM6
Q9NX20,MRPL16
Q9NYV4,CDK12
Q9P0G3,KLK14
Q9P1G2,RBM12B-AS1
Q9P289,STK26
Q9UGQ2,CACFD1
Q9UH92,MLX
Q9UHC3,ASIC3
Q9UHF3,NAT8B
Q9ULC5,ACSL5
Q9UN73,PCDHA6
Q9Y264,ANGPT4
Q9Y271,CYSLTR1
Q9Y2I8,WDR37
A0A087WSX0,IGLV5-45
A0A1B0GUQ0,FAM236A
A6NGA9,TMEM202
A8MYJ7,TTC34
O14813,PHOX2A
O60290,ZNF862
O60809,PRAMEF10
O75015,FCGR3B
O75077,ADAM23
O75521,ECI2
O95208,EPN2
O95807,TMEM50A
P01189,POMC
P06312,IGKV4-1
P0DN26,PPIAL4F
P0DX02,GOLGA6L26
P13646,KRT13
P14616,INSRR
P15170,GSPT1
P25791,LMO2
P27930,IL1R2
P30048,PRDX3
P31943,HNRNPH1
P33176,KIF5B
P40259,CD79B
P42771,CDKN2A
P50570,DNM2
P62166,NCS1
P62942,FKBP1A
P78562,PHEX
Q00604,NDP
Q01469,FABP5
Q11201,ST3GAL1
Q13936,CACNA1C
Q14562,DHX8
Q14C87,TMEM132D
Q15828,CST6
Q16873,LTC4S
Q17RC7,EXOC3L4
Q5VXU1,NKAIN2
Q5VZ46,KIAA1614
Q6AW86,ZNF324B
Q6KCM7,SLC25A25
Q6NT16,SLC18B1
Q6NXR0,IRGC
Q6P2Q9,PRPF8
Q6PEX7,TEX38
Q6ZRC1,C4orf50
Q6ZVD8,PHLPP2
Q719I0,AHSA2P
Q86T90,KIAA1328
Q86U42,PABPN1
Q8IYT8,ULK2
Q8N2M8,CLASRP
Q8N3J3,HROB
Q8N4N3,KLHL36
Q8NB90,AFG2A
Q8NBV8,SYT8
Q8NDM7,CFAP43
Q8WUJ1,CYB5D2
Q8WUT9,SLC25A43
Q8WV15,TMEM255B
Q8WW32,HMGB4
Q92786,PROX1
Q96BH3,ELSPBP1
Q96DM3,RMC1
Q96I45,TMEM141
Q96KN3,PKNOX2
Q96LT4,SAMD8
Q96PU4,UHRF2
Q96QZ7,MAGI1
Q96SL4,GPX7
Q99972,MYOC
Q9BQA5,HINFP
Q9BXB5,OSBPL10
Q9BXK5,BCL2L13
Q9BXX2,ANKRD30B
Q9H0P0,NT5C3A
Q9H0U6,MRPL18
Q9H4G4,GLIPR2
Q9HB03,ELOVL3
Q9HD20,ATP13A1
Q9NRC9,OTOR
Q9NS84,CHST7
Q9NUJ7,PLCXD1
Q9NVX0,HAUS2
Q9NX45,SOHLH2
Q9NZA1,CLIC5
Q9P281,BAHCC1
Q9P2K2,TXNDC16
Q9UIY3,RWDD2A
Q9UKN7,MYO15A
Q9ULS5,TMCC3
Q9UNA1,ARHGAP26
Q9UPP2,IQSEC3
Q9Y5Q6,INSL5
Q9Y6K9,IKBKG
A5PKW4,PSD
A8MYZ5,IQCF6
B2RUY7,VWC2L
E5RHQ5,NPIPB11
O00339,MATN2
O14965,AURKA
O15212,PFDN6
O60248,SOX15
O60384,ZNF861P
O60895,RAMP2
O75487,GPC4
O75874,IDH1
O75936,BBOX1
O76076,CCN5
P04150,NR3C1
P04271,S100B
P08519,LPA
P0DJD0,RGPD1
P10523,SAG
P10916,MYL2
P13612,ITGA4
P17066,HSPA6
P27918,CFP
P29466,CASP1
P51826,AFF3
P54098,POLG
P78344,EIF4G2
P82930,MRPS34
P83105,HTRA4
P84022,SMAD3
P84074,HPCA
Q00722,PLCB2
Q02548,PAX5
Q03924,ZNF117
Q04671,OCA2
Q04756,HGFAC
Q12874,SF3A3
Q13868,EXOSC2
Q14714,SSPN
Q16820,MEP1B
Q16821,PPP1R3A
Q16851,UGP2
Q30KR1,DEFB109B
Q3SY77,UGT3A2
Q53EL6,PDCD4
Q59EK9,RUNDC3A
Q5T2D2,TREML2
Q5T6X5,GPRC6A
Q5UCC4,EMC10
Q5VV42,CDKAL1
Q6AI08,HEATR6
Q6B0B8,TIGD3
Q6PI97,HOATZ
Q6PIY5,ARMH1
Q6UXX9,RSPO2
Q6ZTQ3,RASSF6
Q7Z444,ERAS
Q7Z6K5,ARPIN
Q86XX4,FRAS1
Q8IY17,PNPLA6
Q8IYX4,DND1
Q8IZP0,ABI1
Q8N0V1,ZNF295-AS1
Q8N1T3,MYO1H
Q8N4K4,RPRML
Q8N5B7,CERS5
Q8NBP5,MFSD9
Q8NET5,NFAM1
Q8NF99,ZNF397
Q8NFL0,B3GNT7
Q8NGK4,OR52K1
Q8TF05,PPP4R1
Q96DE9,EOLA2
Q96IK1,BOD1
Q96L93,KIF16B
Q96NS8,CLUHP3
Q96QP1,ALPK1
Q99611,SEPHS2
Q9BQM9,C20orf144
Q9BRQ4,CFAP300
Q9BSC4,NOL10
Q9BVN2,RUSC1
Q9BZX2,UCK2
Q9C0A1,ZFHX2
Q9H330,TMEM245
Q9H841,NIPAL2
Q9H9P8,L2HGDH
Q9HAU5,UPF2
Q9HCC0,MCCC2
Q9HCG7,GBA2
Q9HD89,RETN
Q9NRC1,ST7
Q9NWZ5,UCKL1
Q9NX18,SDHAF2
Q9NX52,RHBDL2
Q9UIX4,KCNG1
Q9UPV9,TRAK1
Q9Y2H6,FNDC3A
Q9Y3S2,ZNF330
Q9Y5K6,CD2AP
A0A0J9YXG5,TRBJ1-4
A0A286YEX9,SCYGR10
A6NNM8,TTLL13
B6SEH9,ERVV-2
O00487,PSMD14
O00488,ZNF593
O14756,HSD17B6
O14980,XPO1
O15041,SEMA3E
O15428,PIN1P1
O15539,RGS5
O43396,TXNL1
O60239,SH3BP5
O75586,MED6
O95006,OR2F2
O95251,KAT7
O95302,FKBP9
O95336,PGLS
P07477,PRSS1
P08582,MELTF
P08603,CFH
P08922,ROS1
P0DPD8,EEF1AKMT4-ECE2
P11464,PSG1
P14060,HSD3B1
P14174,MIF
P16219,ACADS
P21452,TACR2
P28161,GSTM2
P33527,ABCC1
P34913,EPHX2
P46093,GPR4
P46952,HAAO
P48169,GABRA4
P48735,IDH2
P49418,AMPH
P49639,HOXA1
P49792,RANBP2
P51148,RAB5C
P54289,CACNA2D1
P57740,NUP107
P78380,OLR1
Q05BQ5,MBTD1
Q07343,PDE4B
Q13286,CLN3
Q13635,PTCH1
Q14CZ8,HEPACAM
Q15465,SHH
Q15760,GPR19
Q3SXZ7,TTLL9
Q494W8,CHRFAM7A
Q495X7,TRIM60
Q53FE4,C4orf17
Q5HY64,FAM47C
Q5T4F7,SFRP5
Q5VV16,FOXD4L5
Q6NX49,ZNF544
Q6P2C0,WDR93
Q6PCT2,FBXL19
Q6ZTY9,LINC02902
Q6ZVK8,NUDT18
Q6ZYL4,GTF2H5
Q7Z4H7,HAUS6
Q7Z5M5,TMC3
Q86U28,ISCA2
Q86WK7,AMIGO3
Q8N0W4,NLGN4X
Q8N257,H2BC26
Q8N5I3,KCNRG
Q8NCT1,ARRDC4
Q8NCV1,ADAD2
Q8NG98,OR7D4
Q8NGT5,OR9A2
Q8NH41,OR4K15
Q8TCG2,PI4K2B
Q8WVD3,RNF138
Q969X2,ST6GALNAC6
Q96A29,SLC35C1
Q96A32,MYL11
Q96F86,EDC3
Q96FK6,WDR89
Q96I51,RCC1L
Q96N11,INTS15
Q96RG2,PASK
Q9BQQ7,RTP3
Q9BUJ0,ABHD14A
Q9BX97,PLVAP
Q9GZZ0,HOXD1
Q9H6U8,ALG9
Q9HD47,RANGRF
Q9NQW1,SEC31B
Q9NR23,GDF3
Q9NR48,ASH1L
Q9NS56,TOPORS
Q9NS82,SLC7A10
Q9NX65,ZSCAN32
Q9UKY4,POMT2
Q9Y275,TNFSF13B
Q9Y2M5,KLHL20
A0A1W2PQC6,SSU72L4
A0PJY2,FEZF1
A6NGU7,LINC01546
O00194,RAB27B
O00303,EIF3F
O14793,MSTN
O60269,GPRIN2
O60488,ACSL4
O76090,BEST1
O95206,PCDH8
P06028,GYPB
P08034,GJB1
P0CW21,SPART-AS1
P17096,HMGA1
P21757,MSR1
P23415,GLRA1
P23510,TNFSF4
P24468,NR2F2
P34820,BMP8B
P41250,GARS1
P46663,BDKRB1
P53634,CTSC
P54760,EPHB4
P55289,CDH12
P61803,DAD1
Q02388,COL7A1
Q12815,TROAP
Q14CW9,ATXN7L3
Q15058,KIF14
Q15154,PCM1
Q15269,PWP2
Q2KJY2,KIF26B
Q3BBV0,NBPF1
Q4AC99,ACCSL
Q5CZC0,FSIP2
Q5R372,RABGAP1L
Q6FHJ7,SFRP4
Q6ZN03,LINC00322
Q6ZN06,ZNF813
Q6ZSJ8,C1orf122
Q6ZVX7,NCCRP1
Q71RC2,LARP4
Q7L2Z9,CENPQ
Q7L945,ZNF627
Q86YA3,ZGRF1
Q86YJ6,THNSL2
Q8IVI9,NOSTRIN
Q8N0W7,FMR1NB
Q8N144,GJD3
Q8N201,INTS1
Q8N5C1,CALHM5
Q8N5K1,CISD2
Q8N5M1,ATPAF2
Q8N5R6,CCDC33
Q8NCA5,FAM98A
Q8NG97,OR2Z1
Q8TCW9,PROKR1
Q8TD19,NEK9
Q8TF30,WHAMM
Q8WU79,SMAP2
Q8WUA8,TSKU
Q8WVD5,RNF141
Q8WW12,PCNP
Q8WYK0,ACOT12
Q92988,DLX4
Q969G5,CAVIN3
Q969V5,MUL1
Q96C28,ZNF707
Q96EA4,SPDL1
Q96HJ5,MS4A3
Q96HP0,DOCK6
Q96JM7,L3MBTL3
Q96QS3,ARX
Q96RU7,TRIB3
Q99884,SLC6A7
Q9BVK2,ALG8
Q9BW71,HIRIP3
Q9BYB4,GNB1L
Q9C091,GREB1L
Q9C0D9,SELENOI
Q9H0X6,RNF208
Q9H5J0,ZBTB3
Q9H707,ZNF552
Q9H790,EXO5
Q9H7T0,CATSPERB
Q9H9V4,RNF122
Q9HCE9,ANO8
Q9NP78,ABCB9
Q9P0V9,SEPTIN10
Q9P2H0,CEP126
Q9UBM7,DHCR7
Q9UJY5,GGA1
Q9UK73,FEM1B
Q9UMQ3,BARX2
Q9Y236,OSGIN2
Q9Y2J2,EPB41L3
Q9Y4C2,TCAF1
Q9Y5J9,TIMM8B
Q9Y5R8,TRAPPC1
A0A1B0GTK5,FAM236D
A2RRP1,NBAS
A6NI03,TRIM64B
A6NJW9,CD8B2
A8MYA2,CXorf49
O15090,ZNF536
O15091,PRORP
O43316,PAX4
O43795,MYO1B
O43869,OR2T1
O60563,CCNT1
O75995,SASH3
O76001,OR2J3
O94761,RECQL4
O94805,ACTL6B
O95264,HTR3B
P01567,IFNA7
P02144,MB
P04183,TK1
P04746,AMY2A
P05154,SERPINA5
P09758,TACSTD2
P0DP75,MED14OS
P0DUH7,HRURF
P19022,CDH2
P22492,H1-6
P31937,HIBADH
P34931,HSPA1L
P35218,CA5A
P35626,GRK3
P40238,MPL
P42898,MTHFR
P49221,TGM4
P55808,XG
P59646,FXYD4
P61073,CXCR4
P62987,UBA52
Q12864,CDH17
Q13046,PSG7
Q13360,ZNF177
Q14161,GIT2
Q15270,NKX1-1
Q2KHR3,QSER1
Q3MIW9,MUCL3
Q496M5,PLK5
Q4G0X4,KCTD21
Q5FWF7,FBXO48
Q5GFL6,VWA2
Q5T4B2,CERCAM
Q5XG99,LYSMD4
Q6GTX8,LAIR1
Q6N022,TENM4
Q6NT46,GAGE2A
Q6NXG1,ESRP1
Q6UXB3,LYPD2
Q6V9R5,ZNF562
Q6ZT62,BARGIN
Q6ZW61,BBS12
Q86SH2,ZAR1
Q86SQ3,ADGRE4P
Q86XN6,ZNF761
Q8IWI9,MGA
Q8IX12,CCAR1
Q8IYF3,TEX11
Q8N145,LGI3
Q8N4T0,CPA6
Q8N5S3,CIMIP6
Q8N9A8,CNEP1R1
Q8N9T2,NKAPP1
Q8NEL9,DDHD1
Q8NH18,OR5J2
Q8NHS9,SPATA22
Q8TAL5,C9orf43
Q8TDM6,DLG5
Q8WWM7,ATXN2L
Q92620,DHX38
Q96CS3,FAF2
Q99538,LGMN
Q99665,IL12RB2
Q99708,RBBP8
Q99871,HAUS7
Q99954,SMR3A
Q9BRL6,SRSF8
Q9BS16,CENPK
Q9BY44,EIF2A
Q9BYX7,POTEKP
Q9H4Z2,ZNF335
Q9HD43,PTPRH
Q9NVE7,PANK4
Q9NZL9,MAT2B
Q9P209,CEP72
Q9P272,TRMT9B
Q9UGP4,LIMD1
Q9Y239,NOD1
Q9Y3M9,ZNF337
Q9Y6K1,DNMT3A
A0A1B0GVY4,SMIM31
A6NML5,TMEM212
B7Z368,LINC02881
E9PAV3,NACA
H3BNL1,CIMIP7
I3L1E1,C19orf84
O00626,CCL22
O14647,CHD2
O15209,ZBTB22
O15409,FOXP2
O43491,EPB41L2
O60284,ST18
O60669,SLC16A7
O60759,CYTIP
O60806,TBX19
O75165,DNAJC13
O76075,DFFB
O96000,NDUFB10
P01714,IGLV3-19
P02675,FGB
P04808,RLN1
P05060,CHGB
P09234,SNRPC
P09467,FBP1
P09564,CD7
P0C091,FREM3
P13645,KRT10
P15018,LIF
P18615,NELFE
P20930,FLG
P22307,SCP2
P24158,PRTN3
P27694,RPA1
P30532,CHRNA5
P47890,OR1G1
P48552,NRIP1
P50914,RPL14
P52823,STC1
P54725,RAD23A
P56381,ATP5F1E
P57059,SIK1
P57060,RWDD2B
P57768,SNX16
P60008,H1-9P
Q04864,REL
Q05086,UBE3A
Q12840,KIF5A
Q12947,FOXF2
Q12959,DLG1
Q14011,CIRBP
Q16832,DDR2
Q2TB10,ZNF800
Q53RD9,FBLN7
Q569K4,ZNF385B
Q5T0N5,FNBP1L
Q6IS14,EIF5AL1
Q6NSI3,FAM53A
Q6PCB7,SLC27A1
Q6ZQQ2,SPATA31D1
Q6ZV73,FGD6
Q7L513,FCRLA
Q7L5D6,GET4
Q86TI0,TBC1D1
Q86WQ0,NR2C2AP
Q8IVJ8,APRG1
Q8N0X4,CLYBL
Q8N6M9,ZFAND2A
Q8N752,CSNK1A1L
Q8NB78,KDM1B
Q8NBN3,TMEM87A
Q8NE79,POPDC1
Q8NEV8,EXPH5
Q8TAD2,IL17D
Q8WTS6,SETD7
Q8WW36,ZCCHC13
Q93079,H2BC9
Q969E1,LEAP2
Q969S3,ZNF622
Q96JG6,VPS50
Q96N76,UROC1
Q96PJ5,FCRL4
Q99457,NAP1L3
Q99466,NOTCH4
Q9BYR9,KRTAP2-4
Q9BZK7,TBL1XR1
Q9H992,MARCHF7
Q9H9Z2,LIN28A
Q9HDC5,JPH1
Q9NVF7,FBXO28
Q9NVH0,EXD2
Q9NWB1,RBFOX1
Q9NZ94,NLGN3
Q9UH03,SEPTIN3
Q9UI30,TRMT112
Q9UJ55,MAGEL2
Q9UJA5,TRMT6
Q9ULA0,DNPEP
Q9UN67,PCDHB10
Q9Y2D4,EXOC6B
Q9Y5G2,PCDHGB2
A0A0C4DGP1,SMIM10L3
A0A1B0GUV1,C17orf114
A4FU28,CTAGE9
A6NJ78,METTL15
A6NLX4,TMEM210
O00629,KPNA4
O75448,MED24
O95198,KLHL2
P01706,IGLV2-11
P08246,ELANE
P12821,ACE
P17568,NDUFB7
P18621,RPL17
P21917,DRD4
P22392,NME2
P24557,TBXAS1
P28289,TMOD1
P32971,TNFSF8
P33316,DUT
P35443,THBS4
P35453,HOXD13
P35579,MYH9
P41180,CASR
P43304,GPD2
P46977,STT3A
P49715,CEBPA
P56134,ATP5MF
P61218,POLR2F
P62249,RPS16
P62273,RPS29
P62714,PPP2CB
P78537,BLOC1S1
Q008S8,ECT2L
Q03692,COL10A1
Q04446,GBE1
Q07699,SCN1B
Q13362,PPP2R5C
Q13439,GOLGA4
Q14147,DHX34
Q14643,ITPR1
Q14916,SLC17A1
Q15853,USF2
Q16643,DBN1
Q3ZCN5,OTOGL
Q4AE62,GTDC1
Q5JSL3,DOCK11
Q5T2R2,PDSS1
Q5T8A7,PPP1R26
Q5TH74,STPG1
Q6ULP2,AFTPH
Q6UX52,C17orf99
Q6UXQ8,UNQ6190/PRO20217
Q6UXU0,UNQ9165/PRO28630
Q7Z7C8,TAF8
Q86TN4,TRPT1
Q86UR5,RIMS1
Q8IUC8,GALNT13
Q8IWF2,FOXRED2
Q8IZJ6,TDH
Q8N2U9,SLC66A2
Q8N394,TMTC2
Q8N8E2,ZNF513
Q8NEG2,C7orf57
Q8NGG8,OR8B3
Q8NGW1,OR6B3
Q8TAT6,NPLOC4
Q8WUD4,CCDC12
Q92597,NDRG1
Q92628,KIAA0232
Q92917,GPKOW
Q969T7,NT5C3B
Q96AY4,TTC28
Q96FA7,ZBED10P
Q96FJ2,DYNLL2
Q96H72,SLC39A13
Q96I99,SUCLG2
Q96JN2,CCDC136
Q96MS0,ROBO3
Q99767,APBA2
Q99909,SSX3
Q9BQD1,PMCHL2
Q9BZW2,SLC13A1
Q9GZP9,DERL2
Q9H2S6,TNMD
Q9H6U6,BCAS3
Q9H7S9,ZNF703
Q9H9B1,EHMT1
Q9NQX5,NPDC1
Q9NR56,MBNL1
Q9NS18,GLRX2
Q9P1W9,PIM2
Q9P2K3,RCOR3
Q9UIM3,FKBPL
Q9UP65,PLA2G4C
Q9Y2Q3,GSTK1
Q9Y484,WDR45
Q9Y493,ZAN
Q9Y576,ASB1
Q9Y5H8,PCDHA3
Q9Y5M1,FAM215A
A0A075B6I7,IGLV5-48
A6NCS6,C2orf72
A8MQT2,GOLGA8B
A8MUU9,N/A
A8MVJ9,N/A
C9J1S8,TRIM49D1
O00182,LGALS9
O00463,TRAF5
O00635,TRIM38
O14578,CIT
O14764,GABRD
O14979,HNRNPDL
O15084,ANKRD28
O15544,LINC01565
O43929,ORC4
O60291,MGRN1
O60662,KLHL41
O94919,ENDOD1
O94952,FBXO21
O95177,GAS8-AS1
O95267,RASGRP1
P01266,TG
P04280,PRB1
P09917,ALOX5
P0C879,N/A
P0CG34,TMSB15A
P0DMU3,N/A
P0DMW3,SMIM10L1
P0DN84,STRIT1
P11216,PYGB
P11597,CETP
P17017,ZNF14
P20929,NEB
P22061,PCMT1
P48728,AMT
P52744,ZNF138
P54756,EPHA5
Q02878,RPL6
Q0VG99,MESP2
Q12983,BNIP3
Q13563,PKD2
Q14994,NR1I3
Q15370,ELOB
Q16718,NDUFA5
Q3LI70,KRTAP19-6
Q3ZCQ8,TIMM50
Q5VT66,MTARC1
Q6P9A2,GALNT18
Q6PCB0,VWA1
Q6Y1H2,HACD2
Q6ZRP5,N/A
Q6ZSN1,N/A
Q6ZT12,UBR3
Q6ZUG5,N/A
Q86Y01,DTX1
Q8IXQ4,GPALPP1
Q8IYA7,MKX
Q8N1G2,CMTR1
Q8N8Q3,ENDOV
Q8N8Q9,NIPA2
Q8NC44,RETREG2
Q8NDF8,TENT4B
Q8NDZ0,BEND2
Q8NGS0,OR1N1
Q8NGS6,OR13C3
Q8TAV0,FAM76A
Q8TC36,SUN5
Q8WTP9,XAGE3
Q8WVV5,BTN2A2
Q92913,FGF13
Q969M3,YIPF5
Q96C55,ZNF524
Q96EQ8,RNF125
Q96GS6,ABHD17A
Q96M11,HYLS1
Q96M85,N/A
Q96NJ1,N/A
Q96NK8,NEUROD6
Q96NY7,CLIC6
Q96R45,OR2A7
Q96RJ3,TNFRSF13C
Q9BS40,LXN
Q9BSE2,TMEM79
Q9BTE7,DCUN1D5
Q9H2A2,ALDH8A1
Q9H2A9,CHST8
Q9H2U1,DHX36
Q9H4A3,WNK1
Q9H944,MED20
Q9N2K0,N/A
Q9NZI7,UBP1
Q9UJ98,STAG3
Q9UK33,ZNF580
Q9ULI0,ATAD2B
Q9UN36,NDRG2
Q9Y2L8,ZKSCAN5
Q9Y3E2,BOLA1
Q9Y519,TMEM184B
Q9Y5S1,TRPV2
Q9Y663,HS3ST3A1
A0A0J9YXQ4,PNMA6E
A0A1B0GU71,CFAP97D2
A2A2V5,SERTM1
A5PLL1,ANKRD34B
A6NNF4,ZNF726
C9JUS6,ADM5
O00478,BTN3A3
O14625,CXCL11
O14638,ENPP3
O14896,IRF6
O60729,CDC14B
O60927,PPP1R11
O75173,ADAMTS4
O94772,LY6H
O95218,ZRANB2
P01040,CSTA
P0CAP2,POLR2M
P0DOY5,IGHD1-1
P10415,BCL2
P12956,XRCC6
P16035,TIMP2
P20336,RAB3A
P23297,S100A1
P23368,ME2
P31213,SRD5A2
P37231,PPARG
P40939,HADHA
P49005,POLD2
P57077,MAP3K7CL
Q02742,GCNT1
Q03252,LMNB2
Q06033,ITIH3
Q08170,SRSF4
Q08E93,FAM27E3
Q10981,FUT2
Q13951,CBFB
Q14145,KEAP1
Q14566,MCM6
Q14653,IRF3
Q15124,PGM5
Q1AE95,TMEM183BP
Q2NKX9,C2orf68
Q4LEZ3,AARD
Q53GS9,USP39
Q5H9L2,TCEAL5
Q5JQC4,CT47A1
Q5SY85,FAM201A
Q5T440,IBA57
Q5T870,PRR9
Q64LD2,WDR25
Q68EN5,MATCAP1
Q6IF99,OR10K2
Q6L9W6,B4GALNT3
Q6PGN9,PSRC1
Q6PI25,CNIH2
Q6ZRI6,C15orf39
Q8IW93,ARHGEF19
Q8IY57,YAF2
Q8IYS4,DNAAF8
Q8N0V4,LGI2
Q8N8J0,PI4KAP1
Q8NB49,ATP11C
Q8NE71,ABCF1
Q8NGG4,OR8H1
Q8WUK0,PTPMT1
Q8WVF2,UCMA
Q92618,ZNF516
Q92858,ATOH1
Q969Z3,MTARC2
Q96GG9,DCUN1D1
Q96IT1,ZNF496
Q96J77,TPD52L3
